Date,Open,High,Low,Close,Volume,Project Name,Credits Issued
2023-03-08,40.09000015258789,40.5,40.09000015258789,37.51822280883789,160700,Finite Carbon - Stevenson TN IFM,8577.0
2023-03-08,40.09000015258789,40.5,40.09000015258789,37.51822280883789,160700,Hilltop Sand and Gravel Landfill GHG Project,8883.0
2023-03-08,40.09000015258789,40.5,40.09000015258789,37.51822280883789,160700,Hilltop Sand and Gravel Landfill GHG Project,1594.0
2023-03-08,40.09000015258789,40.5,40.09000015258789,37.51822280883789,160700,Hilltop Sand and Gravel Landfill GHG Project,7254.0
2023-03-08,40.09000015258789,40.5,40.09000015258789,37.51822280883789,160700,Hilltop Sand and Gravel Landfill GHG Project,1257.0
2023-03-10,41.0,41.66999816894531,40.9900016784668,38.50018310546875,141000,Veseth and Veseth Ranch,5950.0
2023-03-10,41.0,41.66999816894531,40.9900016784668,38.50018310546875,141000,Veseth and Veseth Ranch,4922.0
2023-03-13,40.09999847412109,40.77099990844727,40.0099983215332,37.24031066894531,263000,GS1247 VPA 208 Sierra Leone Safe Water,446.0
2023-03-14,39.83000183105469,39.93000030517578,39.5,36.63816833496094,117400,"Electricity generation through wind power project at Jodhpur, Rajasthan",973.0
2023-03-15,38.0099983215332,38.22800064086914,37.77999877929688,35.24860000610352,505800,Big River / Salmon Creek Forests - ARB,89619.0
2023-03-16,37.31999969482422,37.77000045776367,37.04999923706055,34.831729888916016,156200,"Optima KV, LLC",16586.0
2023-03-17,37.47999954223633,37.86199951171875,37.02999877929688,34.924373626708984,133700,Rio Grande Valley Landfill,44386.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,Bundled household biogas plants project in Jammu and Punjab ,45.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 128 Southern Ethiopia Community Boreholes,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 165 Southern Ethiopia Community Safe Water,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 166 Southern Ethiopia Community Safe Water ,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 168 Southern Ethiopia Community Safe Water,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 169 Southern Ethiopia Community Safe Water ,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 170 Southern Ethiopia Community Safe Water ,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 171 Southern Ethiopia Community Safe Water,950.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 203 Sierra Leone Safe Water,34.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 205 Sierra Leone Safe Water,22.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 206 Sierra Leone Safe Water,278.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 207 Sierra Leone Safe Water,516.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 208 Sierra Leone Safe Water,332.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 209 Sierra Leone Safe Water,235.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 209 Sierra Leone Safe Water,364.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 210 Sierra Leone Safe Water,289.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 210 Sierra Leone Safe Water,359.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 211 Sierra Leone Safe Water,531.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 212 Sierra Leone Safe Water,40.0
2023-03-20,37.36000061035156,38.15999984741211,37.290000915527344,34.979949951171875,126300,GS1247 VPA 212 Sierra Leone Safe Water,625.0
2023-03-21,38.619998931884766,38.970001220703125,38.48500061035156,35.9526481628418,84200,Community Carbon Safe Water Drinking Programme-VPA2,327.0
2023-03-23,39.54999923706055,39.84999847412109,39.54999923706055,36.79565048217773,54100,GS1247 VPA 149 Southern Ethiopia Community Safe Water,865.0
2023-03-23,39.54999923706055,39.84999847412109,39.54999923706055,36.79565048217773,54100,GS1247 VPA 150 Southern Ethiopia Community Safe Water,830.0
2023-03-23,39.54999923706055,39.84999847412109,39.54999923706055,36.79565048217773,54100,GS1247 VPA 156 Southern Ethiopia Community Protected Springs,965.0
2023-03-28,38.540000915527344,38.72999954223633,38.40999984741211,35.84148025512695,55000,Manglares San Crisanto,720.0
2023-03-28,38.540000915527344,38.72999954223633,38.40999984741211,35.84148025512695,55000,Manglares San Crisanto,1395.0
2023-04-04,40.9900016784668,40.9900016784668,40.5,37.57380676269531,86700,Backbone,49334.0
2023-04-04,40.9900016784668,40.9900016784668,40.5,37.57380676269531,86700,Backbone,48681.0
2023-04-04,40.9900016784668,40.9900016784668,40.5,37.57380676269531,86700,Backbone,62886.0
2023-04-06,40.810001373291016,40.95000076293945,40.70899963378906,37.83319091796875,39100,Mosquito 2019,80287.0
2023-04-06,40.810001373291016,40.95000076293945,40.70899963378906,37.83319091796875,39100,Mosquito 2019,77855.0
2023-04-12,40.709999084472656,41.1150016784668,40.709999084472656,38.01846694946289,39200,GS1247 VPA 160 Improved Kitchen Regimes Manica Province Safe Water (Mozambique) ,983.0
2023-04-13,40.90999984741211,40.90999984741211,40.650001525878906,37.80540084838867,41300,Blue Source - Francis Beidler Improved Forest Management Project,9763.0
2023-04-13,40.90999984741211,40.90999984741211,40.650001525878906,37.80540084838867,41300,Blue Source - Francis Beidler Improved Forest Management Project,4861.0
2023-04-13,40.90999984741211,40.90999984741211,40.650001525878906,37.80540084838867,41300,REMONDIS Recycling CO2 Emissions Reductions from Glass Recycling Germany,281.0
2023-04-13,40.90999984741211,40.90999984741211,40.650001525878906,37.80540084838867,41300,REMONDIS Recycling CO2 Emissions Reductions from Glass Recycling Germany,447.0
2023-04-18,40.59000015258789,41.09999847412109,40.59000015258789,38.02772903442383,63400,P.P. El Tecolote,378.0
2023-04-18,40.59000015258789,41.09999847412109,40.59000015258789,38.02772903442383,63400,P.P. El Tecolote,187.0
2023-04-19,41.040000915527344,41.2599983215332,40.59000015258789,37.80540084838867,83900,Hernando County Landfill Electric Generation,59978.0
2023-04-19,41.040000915527344,41.2599983215332,40.59000015258789,37.80540084838867,83900,Hernando County Landfill Electric Generation,21484.0
2023-04-20,40.02999877929688,40.18999862670898,39.84999847412109,36.99945068359375,112200,A-Gas 1-2023,70833.0
2023-04-25,38.880001068115234,39.20000076293945,38.40999984741211,35.60062789916992,115200,ILTF/NICC & SIG Fond Du Lac Band Forest Carbon Project,316.0
2023-04-27,38.5,38.869998931884766,38.292999267578125,35.92485427856445,75400,Blue Source-Wolf River Improved Forest Management Project,9645.0
2023-04-28,39.0,39.09999847412109,38.81999969482422,36.08234024047851,57700,Phlogiston Phase I,1100998.0
2023-04-28,39.0,39.09999847412109,38.81999969482422,36.08234024047851,57700,Solar Drip Irrigation for Smallholder Farmers in Morocco,93.0
2023-04-28,39.0,39.09999847412109,38.81999969482422,36.08234024047851,57700,Solar Drip Irrigation for Smallholder Farmers in Morocco,667.0
2023-05-02,39.400001525878906,39.400001525878906,38.93000030517578,36.17498016357422,128500,Bi-County Landfill Gas Destruction Project,82950.0
2023-05-05,38.09999847412109,38.09999847412109,37.84999847412109,35.2208137512207,55500,Gualala River Forest - ARB,88327.0
2023-05-08,37.900001525878906,38.12799835205078,37.900001525878906,35.230072021484375,41300,"Terra Yazoo City  # 9, Nitrous Oxide Abatement Project",64073.0
2023-05-08,37.900001525878906,38.12799835205078,37.900001525878906,35.230072021484375,41300,"Terra Yazoo City  # 9, Nitrous Oxide Abatement Project",93352.0
2023-05-09,37.95000076293945,38.56999969482422,37.90999984741211,35.609886169433594,35200,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA005,542.0
2023-05-09,37.95000076293945,38.56999969482422,37.90999984741211,35.609886169433594,35200,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA013,207.0
2023-05-12,38.54999923706055,38.720001220703125,38.45000076293945,35.82295227050781,31600,AgriCapture Grasslands Project 1,86.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,Manglares San Crisanto,5.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,Manglares San Crisanto,8.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,Manglares San Crisanto,4.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,Manglares San Crisanto,8.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,Manglares San Crisanto,9.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,Manglares San Crisanto,17.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,NCPE Centauro del Norte,57387.0
2023-05-15,38.130001068115234,38.18000030517578,37.97999954223633,35.359764099121094,41500,NCPE Centauro del Norte,41613.0
2023-05-23,37.70000076293945,37.7400016784668,37.470001220703125,34.7113037109375,107200,Washington Beef LLC Greenhouse Gas and Solids Reduction Project,22257.0
2023-05-25,36.650001525878906,36.82899856567383,36.61000061035156,34.02578353881836,81100,American Soda LLC Waste Mine Methane Project,261720.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Forest Carbon Partners - Hunter Ranch Improved Forest Management Project,5764.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Forest Carbon Partners - Hunter Ranch Improved Forest Management Project,2862.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Forest Carbon Partners - Hunter Ranch Improved Forest Management Project,2626.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Pozo Pirata,23362.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Pozo Pirata,10652.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Pozo Pirata,16433.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Piedras Negras,25617.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Piedras Negras,11681.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Piedras Negras,18087.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Gavilanes,28148.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Gavilanes,12835.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Ejido Gavilanes,20079.0
2023-05-30,36.43000030517578,36.46500015258789,36.040000915527344,33.45143508911133,142600,Solar Water Heater Progam in India CPA-08 ,79.0
2023-05-31,36.06999969482422,36.375,36.0,33.442169189453125,91000,GS5658 VPA 35: â€œAccess to energy for local development and resilience building in Ugandaâ€,830.0
2023-05-31,36.06999969482422,36.375,36.0,33.442169189453125,91000,GS1247 VPA 190 Zambia Eastern Province Safe Water Project,140.0
2023-05-31,36.06999969482422,36.375,36.0,33.442169189453125,91000,GS1247 VPA 191 Zambia Eastern Province Safe Water Project,232.0
2023-05-31,36.06999969482422,36.375,36.0,33.442169189453125,91000,GS1247 VPA 192 Zambia Eastern Province Safe Water Project,316.0
2023-05-31,36.06999969482422,36.375,36.0,33.442169189453125,91000,GS1247 VPA 193 Zambia Eastern Province Safe Water Project,663.0
2023-05-31,36.06999969482422,36.375,36.0,33.442169189453125,91000,GS1247 VPA 194 Zambia Eastern Province Safe Water Project,51.0
2023-06-01,36.0,36.20000076293945,35.599998474121094,33.23836898803711,117000,Maple Hill Landfill,53713.0
2023-06-01,36.0,36.20000076293945,35.599998474121094,33.23836898803711,117000,Kentucky Blue Ridge Landfill,41284.0
2023-06-01,36.0,36.20000076293945,35.599998474121094,33.23836898803711,117000,Kentucky Blue Ridge Landfill,10207.0
2023-06-06,36.15999984741211,36.43000030517578,35.869998931884766,33.55333709716797,123800,Alliance Dairy,10958.0
2023-06-06,36.15999984741211,36.43000030517578,35.869998931884766,33.55333709716797,123800,Alliance Dairy,2020.0
2023-06-08,37.0,37.34999847412109,37.0,34.4519157409668,38500,Anew - Katahdin Forestry Project,896.0
2023-06-08,37.0,37.34999847412109,37.0,34.4519157409668,38500,Greenwood Creek,41290.0
2023-06-08,37.0,37.34999847412109,37.0,34.4519157409668,38500,Greenwood Creek,34604.0
2023-06-08,37.0,37.34999847412109,37.0,34.4519157409668,38500,Greenwood Creek,33787.0
2023-06-08,37.0,37.34999847412109,37.0,34.4519157409668,38500,Greenwood Creek,41490.0
2023-06-08,37.0,37.34999847412109,37.0,34.4519157409668,38500,Greenwood Creek,23408.0
2023-06-09,37.70000076293945,38.27000045776367,37.70000076293945,35.10964584350586,312800,Mailliard Ranch,12939.0
2023-06-09,37.70000076293945,38.27000045776367,37.70000076293945,35.10964584350586,312800,Nitric Acid,53430.0
2023-06-14,40.15999984741211,40.57500076293945,40.15999984741211,37.52748489379883,142000,Hollow Tree,20331.0
2023-06-15,40.540000915527344,41.040000915527344,40.5099983215332,37.96288299560547,95200,Lost Coast Forestlands Improved Forest Management Project,481373.0
2023-06-16,40.540000915527344,40.790000915527344,40.380001068115234,37.51822280883789,158600,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,5188.0
2023-06-16,40.540000915527344,40.790000915527344,40.380001068115234,37.51822280883789,158600,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,1598.0
2023-06-20,41.18000030517578,41.5,40.95000076293945,38.10184097290039,259400,Bluesource - Soda Creek Avoided Grassland Conversion Project,3919.0
2023-06-20,41.18000030517578,41.5,40.95000076293945,38.10184097290039,259400,Bluesource - Soda Creek Avoided Grassland Conversion Project,2926.0
2023-06-26,38.52999877929688,38.869998931884766,38.5,35.75810623168945,199300,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,4045.0
2023-06-26,38.52999877929688,38.869998931884766,38.5,35.75810623168945,199300,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,1250.0
2023-06-26,38.52999877929688,38.869998931884766,38.5,35.75810623168945,199300,Waste Management PoA in India VPA 1,24.0
2023-06-26,38.52999877929688,38.869998931884766,38.5,35.75810623168945,199300,Waste Management PoA in India VPA 1,149.0
2023-06-26,38.52999877929688,38.869998931884766,38.5,35.75810623168945,199300,Waste Management PoA in India VPA 1,56.0
2023-06-26,38.52999877929688,38.869998931884766,38.5,35.75810623168945,199300,HG Afforestation Through High Quality Timber Over Degraded Grasslands,703.0
2023-06-28,37.459999084472656,37.65999984741211,37.209999084472656,36.3730697631836,106100,GS1289: Native Hydraid BioSand Water Filter Programme East Africa: VPA (02) Ethiopia,914.0
2023-06-28,37.459999084472656,37.65999984741211,37.209999084472656,36.3730697631836,106100,GS2504 Voluntary Gold Standard Multi-country Improved Cookstove PoA-Flamingo Cookstove Project VPA5,376.0
2023-06-28,37.459999084472656,37.65999984741211,37.209999084472656,36.3730697631836,106100,GS2504 Voluntary Gold Standard Multi-country Improved Cookstove PoA-Flamingo Cookstove Project VPA5,778.0
2023-07-05,37.06999969482422,37.125,36.869998931884766,35.63845443725586,76500,Verwey Hanford Dairy Digester,53995.0
2023-07-05,37.06999969482422,37.125,36.869998931884766,35.63845443725586,76500,GS1247 VPA 4 Dokolo District Borehole Project,663.0
2023-07-05,37.06999969482422,37.125,36.869998931884766,35.63845443725586,76500,GS1247 VPA 5 Alebtong District Borehole Project,985.0
2023-07-05,37.06999969482422,37.125,36.869998931884766,35.63845443725586,76500,GS1247 VPA 43 Alebtong Dokolo Otuke District Boreholes,964.0
2023-07-05,37.06999969482422,37.125,36.869998931884766,35.63845443725586,76500,GS1247 VPA 43 Alebtong Dokolo Otuke District Boreholes,905.0
2023-07-06,36.93000030517578,36.98899841308594,36.7400016784668,35.64812469482422,48800,Sunnyside Farms COP,40519.0
2023-07-10,37.02000045776367,37.38999938964844,37.0,36.112091064453125,43300,Morehead Landfill,56040.0
2023-07-10,37.02000045776367,37.38999938964844,37.0,36.112091064453125,43300,Morehead Landfill,4001.0
2023-07-10,37.02000045776367,37.38999938964844,37.0,36.112091064453125,43300,GS5658 VPA 7: Water is Life Madagascar,659.0
2023-07-10,37.02000045776367,37.38999938964844,37.0,36.112091064453125,43300,GS5658 VPA 9: Water is Life - Phase II Madagascar,552.0
2023-07-12,37.70000076293945,37.7599983215332,37.470001220703125,36.27640914916992,40000,Van Eck Forest,10031.0
2023-07-12,37.70000076293945,37.7599983215332,37.470001220703125,36.27640914916992,40000,Van Eck Forest,6218.0
2023-07-13,37.84000015258789,38.22999954223633,37.755001068115234,36.86603546142578,92900,Usal Redwood Forest - IFM,256015.0
2023-07-17,38.18000030517578,38.63999938964844,38.119998931884766,37.204345703125,47400,UK CowCredit project: A UK dairy initiative to reduce methane from enteric fermentation,353.0
2023-07-17,38.18000030517578,38.63999938964844,38.119998931884766,37.204345703125,47400,UK CowCredit project: A UK dairy initiative to reduce methane from enteric fermentation,420.0
2023-07-18,38.560001373291016,38.97999954223633,38.52999877929688,37.52332305908203,68800,Monte Rio Improved Forest Management Project,4692.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 71 Lango Safe Water Project,643.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 72 Lango Safe Water Project,847.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 73 Lango Safe Water Project,535.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 74 Lango Safe Water Project,595.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 75 Lango Safe Water Project,338.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 76 Lango Safe Water Project,563.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 77 Lango Safe Water Project,450.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 78 Lango Safe Water Project,621.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 79 Lango Safe Water Project,901.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 80 Lango Safe Water Project,388.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 82 Lango Safe Water Project,724.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 83 Lango Safe Water Project,404.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 139 Lango Safe Water Project,394.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 140 Lango Safe Water Project,623.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 141 Lango Safe Water Project,407.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 183 Lango Safe Water Project,866.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 184 Lango Safe Water Project,852.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 185 Lango Safe Water Project,866.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 186 Lango Safe Water Project,901.0
2023-07-21,39.470001220703125,39.68000030517578,39.43000030517578,38.22893905639648,150700,GS1247 VPA 187 Lango Safe Water Project,788.0
2023-07-25,39.09999847412109,39.44499969482422,39.09999847412109,38.06461715698242,64100,Gaston County Landfill Gas Destruction Project,115191.0
2023-07-28,39.0099983215332,39.220001220703125,38.880001068115234,37.90996170043945,68000,Kimble Sanitary Landfill Gas Project,147184.0
2023-07-28,39.0099983215332,39.220001220703125,38.880001068115234,37.90996170043945,68000,Kimble Sanitary Landfill Gas Project,1874.0
2023-07-28,39.0099983215332,39.220001220703125,38.880001068115234,37.90996170043945,68000,Kuyulukoyak WIND POWER PLANT ,283.0
2023-08-01,38.540000915527344,38.560001373291016,37.85499954223633,36.61471939086914,135300,Volunteer Regional Landfill,74990.0
2023-08-01,38.540000915527344,38.560001373291016,37.85499954223633,36.61471939086914,135300,Rio Grande Valley Landfill,69938.0
2023-08-03,37.56999969482422,37.63999938964844,37.34999847412109,36.102420806884766,54200,Ejido forestal Los Bancos,147321.0
2023-08-03,37.56999969482422,37.63999938964844,37.34999847412109,36.102420806884766,54200,Ejido forestal Los Bancos,13231.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Nutrien NMPP Project,588.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,"Proyecto forestal de carbono del Ejido San Diego de Tezains, Durango, México",284775.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,"Proyecto forestal de carbono del Ejido San Diego de Tezains, Durango, México",9707.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Concepción del Monte,65.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Concepción del Monte,2583.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Concepción del Monte,59.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Concepción del Monte,2310.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Las Rosas,110.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Las Rosas,4384.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Las Rosas,103.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Las Rosas,3989.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Los Lobos,61.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Los Lobos,2449.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Los Lobos,56.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Los Lobos,1850.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Rosa de Palo Amarillo,77.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Rosa de Palo Amarillo,3072.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Rosa de Palo Amarillo,72.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Rosa de Palo Amarillo,2312.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido San Felipe de Jesús,32.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido San Felipe de Jesús,1284.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido San Felipe de Jesús,30.0
2023-08-04,37.43999862670898,37.58200073242188,37.40999984741211,36.23774719238281,31000,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido San Felipe de Jesús,1201.0
2023-08-09,37.970001220703125,37.9900016784668,37.630001068115234,36.47939682006836,44300,Willits Woods IFM,110267.0
2023-08-10,37.77999877929688,38.05500030517578,37.76100158691406,36.52772521972656,27600,Finite Carbon - Lyme Logan IFM,96988.0
2023-08-10,37.77999877929688,38.05500030517578,37.76100158691406,36.52772521972656,27600,Finite Carbon - Rowland IFM,89536.0
2023-08-10,37.77999877929688,38.05500030517578,37.76100158691406,36.52772521972656,27600,Solar Cookstoves Project in Bolivia,381.0
2023-08-11,37.93999862670898,38.303001403808594,37.93999862670898,36.92403030395508,29200,GS5658 VPA 11: Promoting energy efficiency & clean cooking in Pemba,2632.0
2023-08-14,38.09000015258789,38.43000030517578,38.06999969482422,36.8950309753418,54600,Finite Carbon - Upper Hudson Woodlands ATP IFM,70477.0
2023-08-14,38.09000015258789,38.43000030517578,38.06999969482422,36.8950309753418,54600,Davis Landfill Gas Offset Project,121374.0
2023-08-18,38.209999084472656,38.45000076293945,38.209999084472656,37.07868576049805,95000,GTR Solid Waste Landfill,21600.0
2023-08-21,38.5,38.54999923706055,38.369998931884766,37.19467926025391,80700,GS5658 VPA 38: Fuel-efficient cookstoves for the resilience of rural communities in Burundi,820.0
2023-08-22,39.04999923706055,39.25,38.810001373291016,37.61031723022461,74700,Tailai Tangchi Solar PV Power Generation Project,606.0
2023-08-24,38.06999969482422,38.369998931884766,37.79999923706055,36.55672454833984,87500,Lightning Creek Ranch,4383.0
2023-08-24,38.06999969482422,38.369998931884766,37.79999923706055,36.55672454833984,87500,Lightning Creek Ranch,4383.0
2023-08-24,38.06999969482422,38.369998931884766,37.79999923706055,36.55672454833984,87500,BNW West,1612.0
2023-08-24,38.06999969482422,38.369998931884766,37.79999923706055,36.55672454833984,87500,BNW West,1580.0
2023-08-24,38.06999969482422,38.369998931884766,37.79999923706055,36.55672454833984,87500,BNW Ranch,4712.0
